Timestamp,Glucose Value
2025-08-10 10:34:00,93
2025-08-10 10:49:00,87
2025-08-10 11:01:00,89
2025-08-10 11:04:00,89
2025-08-10 11:19:00,91
2025-08-10 11:28:00,95
2025-08-10 11:35:00,95
2025-08-10 11:50:00,102
2025-08-10 12:05:00,101
2025-08-10 12:20:00,106
2025-08-10 12:35:00,114
2025-08-10 12:37:00,110
2025-08-10 12:50:00,102
2025-08-10 13:05:00,93
2025-08-10 13:20:00,91
2025-08-10 13:35:00,89
2025-08-10 13:50:00,92
2025-08-10 14:05:00,91
2025-08-10 14:20:00,90
2025-08-10 14:34:00,89
2025-08-10 14:35:00,89
2025-08-10 14:50:00,88
2025-08-10 15:05:00,108
2025-08-10 15:20:00,117
2025-08-10 15:36:00,112
2025-08-10 15:51:00,112
2025-08-10 15:52:00,115
2025-08-10 16:07:00,121
2025-08-10 16:07:00,115
2025-08-10 16:18:00,121
2025-08-10 16:22:00,121
2025-08-10 16:22:00,121
2025-08-10 16:37:00,118
2025-08-10 16:37:00,121
2025-08-10 16:43:00,121
2025-08-10 16:52:00,116
2025-08-10 16:52:00,118
2025-08-10 17:07:00,114
2025-08-10 17:07:00,116
2025-08-10 17:22:00,107
2025-08-10 17:22:00,114
2025-08-10 17:33:00,108
2025-08-10 17:37:00,104
2025-08-10 17:37:00,107
2025-08-10 17:52:00,98
2025-08-10 17:52:00,104
2025-08-10 18:07:00,98
2025-08-10 18:07:00,104
2025-08-10 18:21:00,108
2025-08-10 18:22:00,104
2025-08-10 18:22:00,105
2025-08-10 18:37:00,105
2025-08-10 18:37:00,101
2025-08-10 18:52:00,101
2025-08-10 18:52:00,97
2025-08-10 19:07:00,97
2025-08-10 19:07:00,90
2025-08-10 19:22:00,90
2025-08-10 19:22:00,90
2025-08-10 19:22:00,106
2025-08-10 19:23:00,90
2025-08-10 19:37:00,106
2025-08-10 19:37:00,132
2025-08-10 19:52:00,132
2025-08-10 19:52:00,141
2025-08-10 20:07:00,141
2025-08-10 20:07:00,139
2025-08-10 20:22:00,139
2025-08-10 20:22:00,119
2025-08-10 20:31:00,125
2025-08-10 20:37:00,103
2025-08-10 20:37:00,119
2025-08-10 20:39:00,112
2025-08-10 20:48:00,104
2025-08-10 20:52:00,107
2025-08-10 20:52:00,103
2025-08-10 21:05:00,107
2025-08-10 21:07:00,107
2025-08-10 21:07:00,113
2025-08-10 21:22:00,113
2025-08-10 21:22:00,108
2025-08-10 21:37:00,108
2025-08-10 21:37:00,99
2025-08-10 21:52:00,99
2025-08-10 21:52:00,94
2025-08-10 21:59:00,96
2025-08-10 22:07:00,94
2025-08-10 22:07:00,89
2025-08-10 22:22:00,89
2025-08-10 22:22:00,87
2025-08-10 22:37:00,87
2025-08-10 22:37:00,87
2025-08-10 22:52:00,87
2025-08-10 22:52:00,88
2025-08-10 23:07:00,88
2025-08-10 23:07:00,91
2025-08-10 23:22:00,91
2025-08-10 23:22:00,89
2025-08-10 23:29:00,91
2025-08-10 23:36:00,89
2025-08-10 23:37:00,89
2025-08-10 23:37:00,115
2025-08-10 23:41:00,96
2025-08-10 23:50:00,113
2025-08-10 23:52:00,115
2025-08-10 23:53:00,118
2025-08-10 23:53:00,118
2025-08-10 23:55:00,122
2025-08-11 00:01:00,128
2025-08-11 00:02:00,130
2025-08-11 00:07:00,139
2025-08-11 00:10:00,142
2025-08-11 00:17:00,153
2025-08-11 00:19:00,158
2025-08-11 00:22:00,160
2025-08-11 00:23:00,161
2025-08-11 00:24:00,162
2025-08-11 00:26:00,166
2025-08-11 00:37:00,173
2025-08-11 00:37:00,173
2025-08-11 00:45:00,169
2025-08-11 00:52:00,163
2025-08-11 01:07:00,131
2025-08-11 01:22:00,137
2025-08-11 01:37:00,146
2025-08-11 01:56:00,140
2025-08-11 02:11:00,122
2025-08-11 02:22:00,114
2025-08-11 02:26:00,114
2025-08-11 02:41:00,98
2025-08-11 02:56:00,96
2025-08-11 03:11:00,96
2025-08-11 03:26:00,90
2025-08-11 03:41:00,92
2025-08-11 03:56:00,102
2025-08-11 04:11:00,98
2025-08-11 04:26:00,90
2025-08-11 04:41:00,87
2025-08-11 04:57:00,83
2025-08-11 05:12:00,80
2025-08-11 05:27:00,80
2025-08-11 05:42:00,80
2025-08-11 05:57:00,81
2025-08-11 06:12:00,85
2025-08-11 06:27:00,74
2025-08-11 06:42:00,71
2025-08-11 06:57:00,70
2025-08-11 07:12:00,76
2025-08-11 07:28:00,88
2025-08-11 07:43:00,88
2025-08-11 07:58:00,87
2025-08-11 08:13:00,84
2025-08-11 08:28:00,86
2025-08-11 08:43:00,81
2025-08-11 08:58:00,88
2025-08-11 09:14:00,89
2025-08-11 09:28:00,55
2025-08-11 09:43:00,40
2025-08-11 09:43:00,40
2025-08-11 09:58:00,88
2025-08-11 10:11:00,89
2025-08-11 10:14:00,89
2025-08-11 10:22:00,92
2025-08-11 10:29:00,94
2025-08-11 10:44:00,100
2025-08-11 10:59:00,115
2025-08-11 11:14:00,144
2025-08-11 11:30:00,142
2025-08-11 11:45:00,137
2025-08-11 12:00:00,129
2025-08-11 12:15:00,107
2025-08-11 12:30:00,98
2025-08-11 12:45:00,99
2025-08-11 12:56:00,92
2025-08-11 13:00:00,92
2025-08-11 13:16:00,85
2025-08-11 13:21:00,82
2025-08-11 13:31:00,83
2025-08-11 13:45:00,79
2025-08-11 14:00:00,80
2025-08-11 14:15:00,112
2025-08-11 14:30:00,121
2025-08-11 14:46:00,109
2025-08-11 15:01:00,106
2025-08-11 15:15:00,115
2025-08-11 15:26:00,131
2025-08-11 15:31:00,131
2025-08-11 15:46:00,111
2025-08-11 15:55:00,105
2025-08-11 16:02:00,105
2025-08-11 16:16:00,105
2025-08-11 16:31:00,105
2025-08-11 16:47:00,110
2025-08-11 17:02:00,110
2025-08-11 17:09:00,101
2025-08-11 17:17:00,96
2025-08-11 17:23:00,82
2025-08-11 17:32:00,78
2025-08-11 17:47:00,75
2025-08-11 18:02:00,75
2025-08-11 18:12:00,77
2025-08-11 18:17:00,77
2025-08-11 18:25:00,77
2025-08-11 18:32:00,80
2025-08-11 18:34:00,78
2025-08-11 18:47:00,79
2025-08-11 19:02:00,88
2025-08-11 19:17:00,92
2025-08-11 19:21:00,94
2025-08-11 19:23:00,94
2025-08-11 19:32:00,98
2025-08-11 19:42:00,99
2025-08-11 19:47:00,101
2025-08-11 20:02:00,114
2025-08-11 20:17:00,116
2025-08-11 20:28:00,97
2025-08-11 20:32:00,98
2025-08-11 20:47:00,112
2025-08-11 20:56:00,126
2025-08-11 21:02:00,126
2025-08-11 21:14:00,129
2025-08-11 21:17:00,128
2025-08-11 21:32:00,126
2025-08-11 21:45:00,122
2025-08-11 21:47:00,121
2025-08-11 22:02:00,118
2025-08-11 22:17:00,123
2025-08-11 22:32:00,117
2025-08-11 22:35:00,117
2025-08-11 22:39:00,111
2025-08-11 22:47:00,100
2025-08-11 22:51:00,99
2025-08-11 23:02:00,100
2025-08-11 23:05:00,102
2025-08-11 23:17:00,102
2025-08-11 23:20:00,98
2025-08-11 23:32:00,94
2025-08-11 23:43:00,91
2025-08-11 23:47:00,90
2025-08-11 23:55:00,98
2025-08-12 00:02:00,107
2025-08-12 00:14:00,113
2025-08-12 00:17:00,114
2025-08-12 00:32:00,127
2025-08-12 00:39:00,125
2025-08-12 00:40:00,125
2025-08-12 00:47:00,122
2025-08-12 01:02:00,112
2025-08-12 01:11:00,109
2025-08-12 01:13:00,108
2025-08-12 01:17:00,107
2025-08-12 01:18:00,108
2025-08-12 01:20:00,109
2025-08-12 01:22:00,110
2025-08-12 01:22:00,18
2025-08-12 01:23:00,18
